loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,addr_state,inq_last_6mths,pub_rec,total_acc,pub_rec_bankruptcies,issue_year,issue_month
5000,5000,5000,36,7.9,A,9,MORTGAGE,52000,Not Verified,0,other,IL,1,0,26,0,11,Sep
8000,8000,8000,36,6.03,A,7,MORTGAGE,38496,Not Verified,0,debt_consolidation,AZ,0,0,40,0,11,Sep
2100,2100,2100,36,6.62,A,6,MORTGAGE,61000,Not Verified,0,home_improvement,KS,0,0,29,0,11,Sep
12600,12600,12525,60,12.69,B,4,RENT,59000,Verified,1,small_business,CA,0,0,15,0,11,Sep
1300,1300,1300,36,9.91,B,< 1,RENT,34400,Source Verified,0,credit_card,NC,0,0,11,0,11,Sep
12800,12800,12700,36,9.91,B,10+,MORTGAGE,262000,Verified,0,major_purchase,WA,1,0,17,0,11,Sep
2500,2500,2475,36,6.62,A,10+,MORTGAGE,74000,Not Verified,0,home_improvement,MD,0,0,43,0,11,Sep
28800,28800,28616.15829,60,18.25,D,8,MORTGAGE,175000,Verified,0,debt_consolidation,PA,1,0,32,0,11,Sep
24000,24000,23950,36,6.62,A,10+,MORTGAGE,150000,Verified,0,wedding,CA,0,0,9,0,11,Sep
4800,4800,4800,36,11.71,B,4,RENT,40000,Not Verified,0,other,NH,2,0,14,0,11,Sep
30000,30000,29725,36,7.9,A,2,MORTGAGE,120000,Verified,0,debt_consolidation,AL,0,0,30,0,11,Sep
15000,15000,15000,60,17.58,D,6,MORTGAGE,78000,Not Verified,1,debt_consolidation,IL,3,0,30,0,11,Sep
7000,7000,7000,60,10.65,B,10+,OWN,30996,Not Verified,0,major_purchase,KY,0,0,31,0,11,Sep
16000,16000,15975,36,7.9,A,1,RENT,50000,Source Verified,0,credit_card,NJ,0,0,8,0,11,Sep
20000,20000,19725,60,18.25,D,5,RENT,96000,Verified,0,credit_card,CA,0,0,13,0,11,Sep
4000,4000,3500,36,7.51,A,10+,MORTGAGE,40000,Not Verified,0,debt_consolidation,GA,0,0,26,0,11,Sep
9000,9000,8750,60,10.65,B,5,MORTGAGE,48000,Not Verified,0,car,FL,0,0,20,0,11,Sep
1500,1500,1500,36,13.49,C,3,MORTGAGE,34800,Not Verified,0,debt_consolidation,MD,0,0,5,0,11,Sep
2500,2500,2500,60,10.65,B,10+,RENT,66000,Not Verified,0,car,CA,3,0,62,0,11,Sep
35000,35000,31975,60,20.3,E,3,MORTGAGE,543000,Verified,0,home_improvement,AZ,1,0,63,0,11,Sep
3000,3000,3000,36,15.27,C,5,RENT,18000,Source Verified,0,other,FL,2,0,14,0,11,Sep
18000,18000,17425,36,11.71,B,5,MORTGAGE,95000,Source Verified,0,debt_consolidation,CT,0,0,38,0,11,Sep
6000,6000,6000,36,12.42,B,5,RENT,72000,Not Verified,0,debt_consolidation,CA,1,0,16,0,11,Sep
10000,10000,9950,36,6.62,A,3,RENT,66000,Source Verified,0,house,KS,1,0,24,0,11,Sep
14000,14000,13925,36,6.03,A,6,MORTGAGE,104800,Not Verified,0,debt_consolidation,IL,0,0,28,0,11,Sep
35000,27000,26665.6137,60,11.71,B,1,MORTGAGE,130000,Verified,0,debt_consolidation,NJ,0,0,23,0,11,Sep
6000,6000,5750,36,8.9,A,10+,MORTGAGE,51600,Source Verified,0,major_purchase,CA,0,0,13,0,11,Sep
14000,14000,13975,36,6.03,A,< 1,RENT,90000,Not Verified,0,debt_consolidation,NY,0,0,22,0,11,Sep
4300,4300,4300,36,7.9,A,4,MORTGAGE,30000,Verified,0,home_improvement,NV,1,0,15,0,11,Sep
12000,12000,12000,36,6.03,A,6,OWN,90000,Not Verified,0,major_purchase,CA,0,0,23,0,11,Sep
8800,8800,8800,36,8.9,A,3,RENT,60000,Not Verified,0,debt_consolidation,NY,0,0,22,0,11,Sep
19500,19500,19044.66245,60,13.49,C,10+,MORTGAGE,90000,Not Verified,0,debt_consolidation,OH,0,0,44,0,11,Sep
21600,21600,21390.85965,60,12.69,B,5,OWN,60000,Verified,0,debt_consolidation,CO,2,0,17,0,11,Sep
15000,15000,14770.61558,60,12.69,B,2,MORTGAGE,42000,Not Verified,0,home_improvement,NY,1,0,39,0,11,Sep
4000,4000,4000,36,14.65,C,2,OWN,38000,Source Verified,0,debt_consolidation,TX,2,0,6,0,11,Sep
5000,5000,4500,36,7.9,A,2,RENT,64600,Not Verified,0,debt_consolidation,CA,0,0,18,0,11,Sep
12800,12800,12800,60,15.96,C,2,RENT,60000,Source Verified,0,debt_consolidation,CA,2,1,26,1,11,Sep
12000,12000,12000,36,16.29,D,2,MORTGAGE,133000,Verified,1,car,WI,1,0,33,0,11,Sep
30000,30000,30000,36,12.69,B,10+,MORTGAGE,900000,Verified,0,home_improvement,NC,1,0,48,0,11,Sep
30000,30000,29929.06578,36,6.62,A,10+,MORTGAGE,286000,Verified,0,credit_card,IL,0,0,42,0,11,Sep
15600,15600,15600,36,17.27,D,10+,MORTGAGE,87000,Source Verified,1,debt_consolidation,MI,1,0,19,0,11,Sep
30000,30000,29750,36,7.9,A,9,MORTGAGE,125004,Verified,0,major_purchase,NC,0,0,40,0,11,Sep
35000,35000,34826.65256,60,22.35,F,10+,MORTGAGE,100000,Verified,1,debt_consolidation,MD,2,0,33,0,11,Sep
3500,3500,3500,36,17.27,D,2,RENT,21600,Source Verified,0,credit_card,MO,0,0,6,0,11,Sep
4000,4000,4000,60,14.65,C,10+,RENT,21158,Not Verified,1,other,AZ,2,0,9,0,11,Sep
6825,6825,6575,36,8.9,A,4,MORTGAGE,38400,Not Verified,0,debt_consolidation,OR,0,0,27,0,11,Sep
28000,28000,27771.68075,60,21.28,F,10+,RENT,57996,Verified,1,other,CA,2,0,20,0,11,Sep
5000,5000,5000,36,6.03,A,4,MORTGAGE,45000,Not Verified,0,debt_consolidation,NC,1,0,20,0,11,Sep
12500,12500,12500,36,6.03,A,8,MORTGAGE,85000,Not Verified,0,credit_card,NJ,0,0,27,0,11,Sep
6000,6000,6000,36,6.03,A,7,OWN,19200,Not Verified,0,car,FL,0,0,15,0,11,Sep
20000,20000,19475,60,13.49,C,10+,MORTGAGE,75000,Verified,0,debt_consolidation,AZ,0,0,18,0,11,Sep
21000,21000,20750,36,12.42,B,10+,MORTGAGE,90000,Verified,0,debt_consolidation,KY,0,1,11,1,11,Sep
12000,12000,12000,36,6.62,A,10+,MORTGAGE,85000,Verified,0,debt_consolidation,NY,3,0,32,0,11,Sep
1000,1000,1000,36,7.9,A,1,RENT,35000,Not Verified,0,debt_consolidation,NY,0,0,12,0,11,Sep
30000,30000,29900,36,9.91,B,2,MORTGAGE,750000,Verified,0,home_improvement,NY,3,0,37,0,11,Sep
4000,4000,3975,36,8.9,A,< 1,RENT,28000,Not Verified,0,debt_consolidation,CA,0,0,10,0,11,Sep
20000,20000,20000,36,13.49,C,< 1,RENT,75000,Verified,0,debt_consolidation,IL,2,0,42,0,11,Sep
4500,4500,4500,36,13.49,C,6,RENT,36000,Verified,0,debt_consolidation,IL,1,0,8,0,11,Sep
8000,8000,8000,36,7.9,A,1,RENT,40000,Not Verified,0,debt_consolidation,CA,1,0,13,0,11,Sep
14000,14000,12500,60,19.03,E,6,MORTGAGE,38000,Not Verified,0,medical,CA,2,0,63,0,11,Sep
2000,2000,2000,36,7.9,A,5,MORTGAGE,80000,Not Verified,0,vacation,VA,1,0,26,0,11,Sep
11325,11325,11325,36,12.69,B,7,RENT,36000,Verified,0,debt_consolidation,NJ,1,0,11,0,11,Sep
2500,2500,2500,36,14.65,C,9,MORTGAGE,62000,Not Verified,0,major_purchase,LA,2,0,22,0,11,Sep
35000,35000,35000,36,18.64,E,< 1,RENT,150000,Verified,0,debt_consolidation,CA,1,0,12,0,11,Sep
6000,6000,6000,36,15.96,C,4,RENT,61400,Verified,0,wedding,NY,2,0,29,0,11,Sep
5000,5000,4700,36,8.9,A,3,MORTGAGE,120000,Not Verified,0,debt_consolidation,CA,0,1,25,1,11,Sep
7200,7200,7200,36,6.62,A,2,MORTGAGE,182004,Not Verified,0,home_improvement,MI,0,0,35,0,11,Sep
27000,27000,26506.2274,60,11.71,B,10+,MORTGAGE,75000,Verified,0,home_improvement,NJ,2,0,28,0,11,Sep
10000,10000,10000,36,11.71,B,4,RENT,48000,Verified,1,debt_consolidation,NY,0,0,43,0,11,Sep
6000,6000,6000,36,12.42,B,10+,MORTGAGE,180000,Verified,0,other,CA,1,0,49,0,11,Sep
7400,7400,7400,36,12.69,B,7,MORTGAGE,80000,Verified,0,debt_consolidation,TX,2,0,18,0,11,Sep
5600,5600,5350,36,16.77,D,10+,RENT,40800,Not Verified,0,debt_consolidation,CA,0,1,18,1,11,Sep
9750,9750,9750,36,14.27,C,6,MORTGAGE,82248,Source Verified,1,house,FL,1,0,29,0,11,Sep
35000,29775,28200,60,12.42,B,10+,OWN,65000,Verified,0,debt_consolidation,OK,0,0,13,0,11,Sep
4000,4000,3975,36,7.9,A,5,MORTGAGE,36000,Not Verified,0,medical,CO,0,0,17,0,11,Sep
16425,16425,14675,60,11.71,B,3,MORTGAGE,85000,Source Verified,0,debt_consolidation,DC,0,0,35,0,11,Sep
7200,7200,7200,36,6.62,A,6,OWN,74004,Source Verified,0,debt_consolidation,MA,0,0,26,0,11,Sep
3600,3600,3600,36,6.62,A,1,RENT,24000,Not Verified,1,credit_card,TX,0,0,39,0,11,Sep
6000,6000,5750,36,10.65,B,6,MORTGAGE,43000,Not Verified,0,debt_consolidation,FL,0,1,12,1,11,Sep
25000,25000,24456.15192,60,9.91,B,10+,OWN,54000,Verified,0,home_improvement,GA,0,0,29,0,11,Sep
15000,15000,14731.14801,60,9.91,B,2,MORTGAGE,60000,Not Verified,0,medical,CA,1,0,29,0,11,Sep
8000,8000,8000,36,12.69,B,3,RENT,65000,Not Verified,0,debt_consolidation,PA,2,0,10,0,11,Sep
11000,11000,11000,60,10.65,B,6,RENT,52500,Not Verified,0,debt_consolidation,OH,2,0,25,0,11,Sep
11100,11100,11100,36,6.03,A,5,RENT,75000,Verified,0,other,CA,0,0,11,0,11,Sep
15000,15000,14750,60,13.49,C,4,MORTGAGE,44200,Not Verified,0,debt_consolidation,MO,0,0,14,0,11,Sep
12000,12000,12000,36,15.27,C,2,RENT,85000,Source Verified,0,debt_consolidation,AZ,1,0,8,0,11,Sep
8000,8000,7975,36,6.03,A,10+,RENT,35000,Not Verified,0,debt_consolidation,CA,0,0,21,0,11,Sep
10000,10000,10000,36,11.71,B,4,RENT,66000,Source Verified,0,moving,CA,0,0,16,0,11,Sep
4800,4800,4800,36,12.42,B,5,MORTGAGE,39600,Not Verified,0,home_improvement,OH,2,1,23,0,11,Sep
7200,7200,7200,36,11.71,B,< 1,RENT,14400,Verified,1,medical,CT,0,0,4,0,11,Sep
2000,2000,2000,36,15.27,C,4,MORTGAGE,80000,Not Verified,0,debt_consolidation,IL,3,1,17,1,11,Sep
6000,6000,6000,36,6.03,A,2,RENT,80000,Not Verified,0,major_purchase,FL,0,0,22,0,11,Sep
18000,18000,17997.0592,60,19.91,E,1,MORTGAGE,85000,Verified,0,credit_card,KS,1,0,32,0,11,Sep
3000,3000,3000,36,7.51,A,10+,MORTGAGE,57000,Not Verified,0,major_purchase,NY,1,0,55,0,11,Sep
30000,30000,29621.42723,60,18.64,E,4,RENT,80700,Verified,1,debt_consolidation,NY,0,0,19,0,11,Sep
3000,3000,3000,36,12.42,B,4,MORTGAGE,66000,Not Verified,0,other,MI,1,0,22,0,11,Sep
5000,5000,4750,36,8.9,A,5,MORTGAGE,96000,Source Verified,0,debt_consolidation,VA,0,0,17,0,11,Sep
16000,16000,16000,36,8.9,A,4,MORTGAGE,50000,Verified,0,debt_consolidation,IL,2,0,43,0,11,Sep
21250,21250,21003.60405,60,14.27,C,5,RENT,36000,Verified,1,debt_consolidation,CA,0,0,25,0,11,Sep
9000,9000,8950,36,7.9,A,< 1,RENT,133800,Source Verified,0,moving,AZ,4,0,28,0,11,Sep
3000,3000,3000,36,13.49,C,2,RENT,55000,Source Verified,1,other,VA,1,0,13,0,11,Sep
17000,17000,16774.71681,60,13.49,C,10+,MORTGAGE,60000,Source Verified,0,major_purchase,OK,4,0,39,0,11,Sep
11325,11325,11325,36,11.71,B,4,RENT,25000,Not Verified,0,debt_consolidation,MA,0,0,16,0,11,Sep
10000,10000,10000,36,14.65,C,< 1,MORTGAGE,350000,Source Verified,0,small_business,NY,2,0,21,0,11,Sep
2100,2100,2100,36,6.99,A,8,MORTGAGE,45000,Source Verified,0,debt_consolidation,VA,0,0,13,0,11,Sep
14000,14000,13725,60,7.9,A,10+,MORTGAGE,70000,Source Verified,0,credit_card,GA,0,0,44,0,11,Sep
22800,22800,22270.62091,60,12.69,B,5,MORTGAGE,92000,Verified,0,debt_consolidation,NC,0,0,23,0,11,Sep
20000,20000,19755.47405,60,14.65,C,4,MORTGAGE,60000,Verified,0,debt_consolidation,WY,1,0,21,0,11,Sep
12000,12000,10500,60,14.27,C,1,RENT,42000,Source Verified,1,debt_consolidation,FL,0,0,5,0,11,Sep
13200,13200,13150,60,14.27,C,1,MORTGAGE,50004,Verified,0,debt_consolidation,IL,2,0,15,0,11,Sep
15000,15000,14495.31776,60,7.9,A,10+,MORTGAGE,62000,Not Verified,0,debt_consolidation,GA,0,0,12,0,11,Sep
11700,11700,10200,60,16.77,D,10+,MORTGAGE,80000,Verified,0,medical,MA,1,0,22,0,11,Sep
1500,1500,1500,36,13.49,C,2,RENT,25200,Not Verified,0,major_purchase,CO,0,0,4,0,11,Sep
7500,7500,7500,36,17.27,D,1,RENT,58000,Not Verified,0,major_purchase,IL,2,0,15,0,11,Sep
12475,12475,12475,36,6.62,A,5,MORTGAGE,66000,Verified,0,other,NV,0,0,27,0,11,Sep
20000,18075,17890.69981,60,19.91,E,6,MORTGAGE,95000,Verified,1,debt_consolidation,CA,1,0,29,0,11,Sep
3200,3200,3200,36,7.51,A,< 1,MORTGAGE,50000,Source Verified,0,debt_consolidation,NJ,1,0,24,0,11,Sep
28000,28000,27950,36,11.71,B,10+,MORTGAGE,62000,Verified,0,small_business,AR,4,0,30,0,11,Sep
1200,1200,1200,36,6.03,A,6,MORTGAGE,60000,Not Verified,0,wedding,OK,0,0,8,0,11,Sep
9600,9600,9350,36,7.9,A,10+,RENT,60000,Source Verified,0,debt_consolidation,NY,0,0,30,0,11,Sep
20500,20500,20225,60,10.65,B,3,MORTGAGE,80200,Verified,0,debt_consolidation,TX,0,0,40,0,11,Sep
8125,8125,8125,60,19.03,E,6,MORTGAGE,70000,Verified,0,debt_consolidation,CO,2,0,22,0,11,Sep
7500,7500,7425,36,6.03,A,< 1,MORTGAGE,138000,Source Verified,0,home_improvement,MD,0,0,19,0,11,Sep
6000,6000,6000,36,15.99,D,6,MORTGAGE,20400,Verified,0,other,CA,1,0,10,0,11,Sep
14000,14000,13722.14409,60,12.99,C,9,MORTGAGE,66996,Verified,0,debt_consolidation,AZ,0,0,17,0,11,Sep
7350,7350,7350,36,11.99,B,6,MORTGAGE,220000,Verified,0,wedding,CA,3,0,31,0,11,Sep
32000,32000,32000,36,15.23,C,7,MORTGAGE,60000,Verified,1,debt_consolidation,VA,1,0,32,0,11,Sep
13150,13150,13100,60,13.49,C,10+,MORTGAGE,54000,Verified,1,debt_consolidation,AZ,1,0,40,0,11,Sep
13200,13200,12981.16656,60,14.79,C,3,RENT,36000,Source Verified,0,debt_consolidation,AZ,1,0,23,0,11,Sep
14000,14000,13781.1696,60,14.79,C,< 1,RENT,45000,Source Verified,0,debt_consolidation,MN,2,0,58,0,11,Sep
1500,1500,1500,36,15.23,C,2,RENT,36000,Source Verified,0,moving,SC,1,0,7,0,11,Sep
12375,12375,12076.6308,60,8.49,A,10+,MORTGAGE,44000,Verified,0,debt_consolidation,AL,0,0,29,0,11,Sep
4200,4200,4200,60,16.49,D,2,RENT,50004,Verified,0,major_purchase,NY,0,0,8,0,11,Sep
30000,25100,24858.37911,60,15.23,C,10+,MORTGAGE,62742,Verified,1,debt_consolidation,TX,2,0,22,0,11,Sep
6000,6000,5950,36,5.42,A,< 1,MORTGAGE,52800,Source Verified,1,vacation,VA,0,0,10,0,11,Sep
20000,20000,20000,36,17.49,D,1,RENT,57012.8,Verified,0,debt_consolidation,MD,1,0,13,0,11,Sep
30000,30000,29686.82033,60,13.49,C,10+,RENT,73300,Verified,0,debt_consolidation,NJ,1,0,19,0,11,Sep
10000,10000,10000,60,15.23,C,10+,MORTGAGE,70000,Verified,0,debt_consolidation,TX,1,0,16,0,11,Sep
8000,8000,8000,36,17.49,D,4,RENT,50000,Source Verified,0,debt_consolidation,CA,0,0,10,0,11,Sep
15000,15000,14772.14929,60,12.99,C,10+,RENT,52000,Not Verified,0,debt_consolidation,NH,1,0,36,0,11,Sep
4000,4000,4000,36,10.59,B,5,RENT,38400,Not Verified,0,credit_card,CA,1,1,8,0,11,Sep
28000,28000,27407.91999,60,11.99,B,10+,MORTGAGE,90000,Verified,0,debt_consolidation,FL,0,0,21,0,11,Sep
10000,10000,10000,36,15.62,D,6,RENT,48000,Source Verified,0,debt_consolidation,CA,0,0,20,0,11,Sep
7200,7200,7200,36,11.49,B,3,MORTGAGE,95000,Source Verified,0,major_purchase,CA,1,0,17,0,11,Sep
10000,10000,10000,36,9.99,B,5,RENT,125000,Not Verified,0,debt_consolidation,FL,0,0,42,0,11,Sep
20000,20000,19758.3807,60,15.23,C,9,MORTGAGE,56330,Verified,0,debt_consolidation,WI,3,0,11,0,11,Sep
3000,3000,3000,36,15.99,D,1,RENT,18000,Not Verified,0,major_purchase,GA,1,0,13,0,11,Sep
10975,10975,10975,60,11.99,B,4,MORTGAGE,76000,Not Verified,0,debt_consolidation,CA,0,0,27,0,11,Sep
8000,8000,8000,36,11.49,B,10+,MORTGAGE,101000,Source Verified,0,home_improvement,MO,0,0,33,0,11,Sep
20950,18275,18250,60,11.49,B,10+,MORTGAGE,46551,Verified,1,debt_consolidation,NM,1,0,24,0,11,Sep
21400,21400,21400,36,15.23,C,10+,MORTGAGE,90000,Source Verified,0,debt_consolidation,NC,1,0,22,0,11,Sep
5500,5500,5500,36,5.42,A,10+,MORTGAGE,240000,Source Verified,0,car,NC,1,0,38,0,11,Sep
15000,15000,15000,36,8.49,A,10+,RENT,80000,Source Verified,0,wedding,MA,3,0,29,0,11,Sep
25450,18600,18511.02371,60,21.36,F,10+,MORTGAGE,81000,Verified,0,debt_consolidation,CA,1,1,27,1,11,Sep
13000,13000,12645.75342,60,7.49,A,1,MORTGAGE,80004,Not Verified,0,other,CA,0,0,38,0,11,Sep
28000,28000,27811.32146,60,18.79,E,6,RENT,92000,Verified,0,major_purchase,FL,0,0,18,0,11,Sep
35000,35000,34975,36,10.99,B,10+,MORTGAGE,80000,Source Verified,0,other,AL,2,0,20,0,11,Sep
2900,2900,2900,60,16.49,D,1,RENT,45600,Source Verified,0,car,PA,2,0,16,0,11,Sep
6925,6925,6925,36,15.99,D,10+,RENT,40000,Source Verified,0,debt_consolidation,NY,1,0,13,0,11,Sep
3000,3000,3000,36,5.99,A,< 1,RENT,52000,Source Verified,0,other,FL,0,0,38,0,11,Sep
5000,5000,5000,36,8.49,A,2,RENT,90000,Not Verified,0,wedding,PA,0,0,22,0,11,Sep
10000,10000,10000,36,8.49,A,2,RENT,100000,Not Verified,0,moving,CA,0,0,18,0,11,Sep
5500,5500,5500,36,7.49,A,8,MORTGAGE,57000,Not Verified,0,other,GA,0,0,19,0,11,Sep
20000,16300,16050,60,9.99,B,2,MORTGAGE,48000,Source Verified,1,debt_consolidation,AZ,0,0,25,0,11,Sep
10000,10000,10000,60,17.49,D,10+,MORTGAGE,154800,Source Verified,0,other,NC,0,0,33,0,11,Sep
6000,6000,6000,36,9.99,B,< 1,RENT,78000,Source Verified,0,credit_card,CA,0,0,28,0,11,Sep
5100,5100,5100,60,19.29,E,7,RENT,36000,Source Verified,1,debt_consolidation,NY,0,0,16,0,11,Sep
6800,6800,6800,36,10.59,B,1,RENT,29120,Source Verified,0,moving,MO,0,0,15,0,11,Sep
6000,6000,6000,36,5.42,A,2,MORTGAGE,89000,Not Verified,0,home_improvement,TX,1,0,47,0,11,Sep
25000,25000,24727.21458,60,13.99,C,10+,MORTGAGE,72000,Verified,1,debt_consolidation,RI,1,0,29,0,11,Sep
4800,4800,4800,36,6.99,A,5,RENT,30000,Not Verified,0,other,CA,0,0,9,0,11,Sep
25000,25000,25000,60,18.39,E,10+,MORTGAGE,93048,Verified,0,debt_consolidation,NC,2,0,37,0,11,Sep
14400,14400,14088.5849,60,10.59,B,10+,MORTGAGE,60000,Source Verified,0,home_improvement,IL,2,0,22,0,11,Sep
14000,14000,13470.75515,60,7.49,A,10+,MORTGAGE,50000,Not Verified,0,home_improvement,PA,0,0,29,0,11,Sep
6000,6000,6000,36,5.99,A,7,MORTGAGE,50000,Not Verified,0,major_purchase,PA,1,0,24,0,11,Sep
10500,10500,10500,36,9.99,B,6,MORTGAGE,63400,Source Verified,0,other,WI,2,0,24,0,11,Sep
20000,20000,18475,60,16.49,D,2,MORTGAGE,72000,Verified,0,debt_consolidation,WA,2,0,26,0,11,Sep
8000,8000,7750,36,7.49,A,10+,MORTGAGE,45000,Verified,0,debt_consolidation,MA,0,0,20,0,11,Sep
2000,2000,2000,36,16.89,D,< 1,RENT,130000,Source Verified,0,moving,MO,0,0,6,0,11,Sep
3850,3850,3850,36,9.99,B,3,RENT,13273,Not Verified,0,debt_consolidation,NY,1,0,4,0,11,Sep
12075,12075,12075,60,10.59,B,10+,MORTGAGE,60000,Not Verified,0,debt_consolidation,FL,0,0,21,0,11,Sep
12000,12000,12000,36,10.99,B,10+,MORTGAGE,78000,Not Verified,0,debt_consolidation,FL,2,0,27,0,11,Sep
5000,5000,5000,36,11.49,B,< 1,RENT,37000,Verified,1,credit_card,VA,0,0,15,0,11,Sep
7000,7000,7000,36,6.99,A,10+,MORTGAGE,25000,Source Verified,0,home_improvement,KY,2,0,12,0,11,Sep
20000,20000,18225,60,10.99,B,10+,RENT,49000,Verified,0,debt_consolidation,FL,0,0,17,0,11,Sep
9050,9050,9050,36,5.99,A,3,RENT,30000,Not Verified,0,debt_consolidation,CA,0,0,22,0,11,Sep
2500,2500,2500,36,9.99,B,6,RENT,53000,Not Verified,0,other,PA,1,1,24,1,11,Sep
4800,4800,4800,36,10.99,B,5,MORTGAGE,95000,Verified,0,home_improvement,DE,1,0,20,0,11,Sep
8000,8000,8000,36,7.49,A,9,MORTGAGE,55000,Not Verified,0,home_improvement,FL,1,0,19,0,11,Sep
2200,2200,2200,36,11.99,B,1,RENT,46080,Source Verified,0,other,MN,3,0,31,0,11,Sep
10200,10200,10200,36,5.42,A,7,MORTGAGE,110000,Source Verified,0,moving,CT,0,0,32,0,11,Sep
12000,12000,12000,36,5.99,A,10+,MORTGAGE,80000,Not Verified,0,debt_consolidation,TX,3,0,30,0,11,Sep
17475,17475,17425,60,10.99,B,< 1,RENT,76900,Verified,0,credit_card,NY,0,0,33,0,11,Sep
16000,16000,16000,60,17.99,E,10+,MORTGAGE,220000,Verified,0,debt_consolidation,CT,2,0,25,0,11,Sep
14000,14000,14000,60,11.99,B,5,MORTGAGE,85000,Verified,1,debt_consolidation,AZ,0,0,15,0,11,Sep
5500,5500,5500,36,10.99,B,5,MORTGAGE,20400,Not Verified,0,debt_consolidation,HI,0,0,33,0,11,Sep
12000,12000,11781.1696,60,14.79,C,< 1,RENT,65000,Source Verified,0,wedding,IL,2,0,24,0,11,Sep
3600,3600,3600,36,15.99,D,3,RENT,30000,Source Verified,0,debt_consolidation,CA,0,0,5,0,11,Sep
15000,15000,15000,36,5.42,A,2,MORTGAGE,135000,Source Verified,0,debt_consolidation,WA,1,0,15,0,11,Sep
1600,1600,1600,36,13.49,C,4,RENT,43200,Not Verified,0,vacation,VA,0,0,6,0,11,Sep
4000,4000,4000,36,7.49,A,1,MORTGAGE,38000,Source Verified,0,other,AZ,3,0,28,0,11,Sep
20000,20000,19733.3807,60,15.23,C,2,RENT,40000,Verified,0,credit_card,GA,1,0,19,0,11,Sep
6000,6000,6000,36,7.49,A,2,OWN,29553,Not Verified,0,major_purchase,NY,0,0,16,0,11,Sep
11500,11500,11500,36,15.23,C,10+,RENT,32000,Not Verified,0,credit_card,CA,1,0,8,0,11,Sep
4800,4800,4800,36,7.49,A,5,RENT,80000,Not Verified,0,debt_consolidation,CA,0,0,22,0,11,Sep
24000,24000,24000,36,5.99,A,10+,MORTGAGE,135000,Verified,0,debt_consolidation,NY,0,0,21,0,11,Sep
6250,6250,6250,36,12.99,C,6,MORTGAGE,28800,Not Verified,0,debt_consolidation,KY,1,0,21,0,11,Sep
20000,20000,19818.41529,60,20.62,F,7,RENT,65000,Verified,0,debt_consolidation,NY,2,0,17,0,11,Sep
4000,4000,4000,36,10.99,B,3,RENT,60000,Not Verified,0,debt_consolidation,CT,0,0,17,0,11,Sep
18000,18000,17488.5849,60,10.59,B,10+,MORTGAGE,48000,Verified,0,major_purchase,OH,0,0,27,0,11,Sep
14750,14750,14750,36,5.42,A,10+,MORTGAGE,56500,Verified,0,small_business,NY,0,0,25,0,11,Sep
6800,6800,6800,36,11.49,B,1,RENT,55000,Source Verified,0,debt_consolidation,NY,0,1,29,1,11,Sep
6000,6000,6000,60,14.79,C,10+,MORTGAGE,35000,Source Verified,0,debt_consolidation,CA,1,0,14,0,11,Sep
3000,3000,2675,36,7.49,A,4,RENT,42000,Not Verified,0,debt_consolidation,NJ,0,0,22,0,11,Sep
4800,4800,4800,60,11.99,B,10+,MORTGAGE,80004,Not Verified,0,other,CT,3,0,24,0,11,Sep
25000,25000,24806.10788,60,17.49,D,5,RENT,65000,Verified,0,wedding,CA,0,0,20,0,11,Sep
5000,5000,5000,36,6.99,A,10+,MORTGAGE,45000,Verified,0,major_purchase,IL,0,0,10,0,11,Sep
7000,7000,7000,36,11.49,B,3,RENT,62100,Not Verified,0,credit_card,OR,1,0,15,0,11,Sep
12000,12000,12000,36,5.42,A,3,MORTGAGE,87278,Verified,0,credit_card,AR,0,0,30,0,11,Sep
35000,25025,23525,60,20.99,F,10+,MORTGAGE,185000,Source Verified,0,debt_consolidation,NY,2,0,30,0,11,Sep
5825,5825,5825,36,9.99,B,5,RENT,30000,Verified,0,credit_card,MO,0,0,16,0,11,Sep
2750,2750,2500,60,11.49,B,10+,RENT,52800,Not Verified,0,debt_consolidation,NY,0,0,10,0,11,Sep
4200,4200,4200,36,16.49,D,1,RENT,30000,Not Verified,0,debt_consolidation,FL,3,0,5,0,11,Sep
35000,27875,27597.14945,60,12.99,C,10+,MORTGAGE,74004,Verified,1,debt_consolidation,MN,2,0,17,0,11,Sep
4200,4200,4200,36,12.99,C,8,OWN,50000,Verified,0,major_purchase,OH,3,0,6,0,11,Sep
8400,8400,8400,36,11.99,B,10+,MORTGAGE,65454,Not Verified,0,debt_consolidation,GA,1,1,18,1,11,Sep
20000,20000,19738.58396,60,10.59,B,9,MORTGAGE,87252,Source Verified,0,other,FL,0,0,31,0,11,Sep
2000,2000,2000,36,15.62,D,4,MORTGAGE,52000,Not Verified,0,debt_consolidation,FL,1,0,11,0,11,Sep
10000,10000,10000,36,12.99,C,3,RENT,38000,Not Verified,1,other,CA,0,0,13,0,11,Sep
17000,17000,15250,60,10.99,B,2,MORTGAGE,48000,Not Verified,0,debt_consolidation,CA,0,0,22,0,11,Sep
10000,10000,10000,36,13.99,C,10+,MORTGAGE,62000,Verified,0,debt_consolidation,NJ,2,1,23,0,11,Sep
3500,3500,3500,36,12.99,C,5,MORTGAGE,24091.68,Not Verified,0,wedding,PA,2,0,4,0,11,Sep
